ADDRESS;ORIGINAL_LAT;ORIGINAL_LNG
Самарская область,Самара г.,ул. Г. Димитрова, д. 17А;53.25347;50.241238
Самарская область,Самара г.,ул. Революционная, д. 157А;53.193542;50.178203
Самарская область,Самара г.,пр. Ленина, д. 12;53.207604;50.13353
Самарская область,Самара г.,ул. Братьев Коростелевых, 79;53.192166;50.113048
Самарская область,Самара г.,ул. Ново-садовая, д. 110;53.220374;50.157119
Самарская область,Самара г.,ул. Стара-Загора, д. 25;53.224191;50.198631
Самарская область,Тольятти г.,Автозаводское шоссе, д. 6;53.54179;49.39056
Самарская область,Самара г.,Московское шоссе, 205;53.258755;50.234033
Самарская область,Самара г.,ул.Стара Загора, д.161;53.239795;50.228176
Самарская область,НЕФТЕГОРСК,Ул. Нефтяников д.23;52.798419;51.165901
Самарская область,Тольятти г.,ул.Тополиная, д.25а;53.540511;49.346129
Самарская область,Самара г.,ул. Печерская, д.25;53.20343;50.182039
Самарская область,Новокуйбышевск г.,Победы пр-т., 26а;53.0951;49.9708
Самарская область,Новокуйбышевск г.,Миронова, 4;53.097398;49.948701
Самарская область,Новокуйбышевск г.,Миронова, 20;53.091299;49.9496
Самарская область,Новокуйбышевск г.,Победы, 43;53.090298;49.989197
Самарская область,Новокуйбышевск г.,Егорова, 10;53.109098;49.952798
Самарская область,Новокуйбышевск г.,Свердлова, 4;53.097398;49.981598
Самарская область,Новокуйбышевск г.,Горького, 44;53.100199;49.954801
Самарская область,Новокуйбышевск г.,Победы пр, д.24;53.096798;49.9685
Самарская область,Новокуйбышевск г.,Островского ул., д.22;53.098101;49.964404
Самарская область,Самара г.,ул. Самарская, 38;53.184979;50.099609
Самарская область,Тольятти г.,ул.Дзержинского, д.38А;53.534298;49.326402
Самарская область,Тольятти г.,ул. Свердлова, д.32А;53.527533;49.301115
Самарская область,Самара г.,Московское шоссе, д.4, стр.15;53.203527;50.14696
Самарская область,Тольятти г.,ул. Баныкина, д.74;53.510615;49.457044
Самарская область,Самара г.,ул. Ново-Садовая 160м;53.224611;50.168321
Самарская область,Тольятти г.,ул. Юбилейная, д. 40;53.501265;49.272548
Ленинградская область,ВОЛХОВ,ул.Юрия Гагарина, д.1в;59.927234;32.29306
Ленинградская область,КИРИШИ,ул.Романтиков, д.8;59.449459;32.025138
Ленинградская область,КИРИШИ,наб.Волховская, д.52, помещение 58/1-Н;59.444827;32.002222
Ленинградская область,КИНГИСЕПП,пр.Карла Маркса, д.42;59.369678;28.613067
Ленинградская область,Кудрово д.,Европейский проспект дом 13, корпус 6;59.904272;30.512322
Ленинградская область,Кудрово д.,ул. Английская, дом 2, помещение 55-Н;59.903968;30.519525
Ленинградская область,КИРИШИ,пер.Березовый, д.7, помещение 1-Н;59.440163;32.030519
Ленинградская область,Гатчина г.,ул.Авиатриссы Зверевой, д.1/8 ;59.560442;30.094604
Ленинградская область,Сланцы г.,ул. Кирова, д. 25;59.120035;28.087867
Ленинградская область,Кировск г.,ул. Набережная, д. 15;59.88265;30.986146
Ленинградская область,Мурино п.,Шувалова, д.13/10, пом. 5-Н.;60.058479;30.42893
Ленинградская область,Мурино п.,улица Шувалова, дом 10/18, 28-Н;60.053955;30.42708
Ленинградская область,Мурино п.,поселок Мурино, ул.Бульвар Менделеева,д.1/2;60.051504;30.437392
Ленинградская область,ВЫБОРГ,Железнодорожный тупик, уч.4;60.707548;28.77129
Ленинградская область,НОВОСЕЛЬЕ,Красносельское шоссе, д.6, пом.24-Н;59.809849;30.078896
Ленинградская область,Бугры с.,Воронцовский бульвар, д.11, к.1, часть пом.3-Н;60.059136;30.421098
Ленинградская область,Кудрово д.,Каштановая аллея,  дом 2, помещение 2Н;59.915174;30.510598
Ленинградская область,Кудрово д.,ул. Областная, дом 5, корпус 1, помещение 5Н;59.918489;30.510269
Ленинградская область,Мурино п.,пр-кт Авиаторов Балтики, д. 15, пом. 21Н;60.057603;30.442383
Ленинградская область,Всеволожск г.,пр. Октябрьский, д. 85;60.0198;30.6466
Ленинградская область,КОММУНАР,массив Ижора, ул.Славянская д.5, помещение 7Н;59.641698;30.430558
Ленинградская область,Сосновый Бор г., ул. Молодежная, д.45;59.915991;29.083029
Ленинградская область,Новое Девяткино д.,ул. Главная, д. 63, лит А;60.058245;30.477578
Ленинградская область,Гатчина г.,ул. Генерала Кныша, д. 2а;59.5635;30.0931
Ленинградская область,Кудрово д.,Венская д.4 корп.2;59.900538;30.510856
Ленинградская область,Новое Девяткино д.,ул. Главная, д.21;60.055697;30.467725
Санкт-Петербург г.,Большой Сампсониевский пр-т. , д.55, литер А;59.972021;30.34051
Санкт-Петербург г.,Штурманская ул. , д. 36, литер А;59.814835;30.291084
Санкт-Петербург г.,Долгоозерная ул., д.12,корп.2,Литера А;60.017202;30.243977
Санкт-Петербург г.,Савушкина ул., д.141,литер А;59.990782;30.205798
Санкт-Петербург г.,Торфяная дорога, д. 7,литер Б.;59.989409;30.258895
Санкт-Петербург г.,Пулковское шоссе, д.25, корп.1;59.819757;30.317099
Санкт-Петербург г.,набережная реки Карповки, д. 10;59.967471;30.312152
Санкт-Петербург г.,пр-кт Новочеркасский, д.22/15, литера А;59.930375;30.41142
Санкт-Петербург,КОЛПИНО,ул. Павловская, д. 7, стр. 1;59.747711;30.588525
Санкт-Петербург г.,ул.Гаванская, д.45, литера А, помещение 14-Н;59.93745;30.2382
Санкт-Петербург г.,проспект Культуры, дом 41, лит.А;60.053229;30.389692
Санкт-Петербург г.,площадь Стачек, д.9, лит.А;59.899925;30.273495
Санкт-Петербург г.,Муринская дорога, дом 55, корпус 1, стр.1;60.032979;30.457774
Ленинградская область,Сосновый Бор г.,Липовский проезд д.5, стр1;59.906318;29.074454
Санкт-Петербург г.,Камышовая ул., д.3, корп.1;60.005431;30.25396
Санкт-Петербург г.,Туристская ул., д.28 к3;60.00434;30.205434
Санкт-Петербург г.,ул.Бассейная, 45 лит.А пом.35-Н;59.864396;30.325095
Ленинградская область,Сосновый Бор г.,ул.Молодежная, д.36;59.912626;29.0912
Санкт-Петербург г.,ул.Лидии Зверевой, д.3, к.3, стр.1;60.039587;30.255113
Санкт-Петербург г.,ул.Малая Балканская, д.58, литера А;59.830787;30.424939
Санкт-Петербург,Парголово пос.,улица Заречная  дом 41, строение 1, помещение 26-Н  ;60.082558;30.343468
Ленинградская область,Кудрово д.,Мега-Дыбенко, помещение №2042, Мурманское шоссе,12 км;59.894166;30.515327
Ленинградская область,Порошкино дер.,117 км КАД (внешнее кольцо), строение 1,помещение №1022,  Мега-Парнас;60.091735;30.379927
Санкт-Петербург,КОЛПИНО,ул. Ижорского Батальона, д. 7, литера А, пом. 12-Н;59.735786;30.615718
Санкт-Петербург г.,ул.Типанова, 27/39;59.853433;30.350381
Санкт-Петербург г.,проспект Маршала Блюхера, дом 11, корпус 2, строение 1, помещение 2-Н;59.979408;30.376931
Санкт-Петербург г.,пр. Косыгина, д. 31;59.944958;30.497489
Санкт-Петербург г.,ул. Вербная, д. 21;60.022733;30.292534
Санкт-Петербург г.,ул. Маршала Казакова, д. 1;59.860611;30.24931
Санкт-Петербург г.,пр.Космонавтов д.38 кор.4;59.855543;30.352537
Санкт-Петербург г.,Кушелевская дорога, д. 1, к. 2, стр. 1, пом. 49-Н;59.986257;30.371657
Санкт-Петербург,ШУШАРЫ ПУШКИНСКИЙ район СПб,ул.Ростовская, д. 24, к. 1, стр. 1, пом. 38Н;59.744845;30.476974
Санкт-Петербург,ШУШАРЫ ПУШКИНСКИЙ район СПб,ул.Школьная,  дом 17, строение 1, помещение 35-Н ;59.81206;30.373541
Санкт-Петербург г.,ул. Парашютная, д. 36, к. 1,стр. 1, пом. 12Н;60.027752;30.254006
Санкт-Петербург г.,проспект Большевиков, д. 27, литера А, пом. 48-Н;59.900539;30.486514
Санкт-Петербург г.,Комендантский проспект, д. 24, к. 1, лит. А, 7-Н;60.013377;30.251762
Санкт-Петербург г.,площадь Карла Фаберже, д. 8, литера Б, 33-Н ;59.935687;30.436024
Санкт-Петербург г.,Кушелевская дорога, д. 6, к. 1, стр. 1, пом. 19Н ;59.988273;30.366263
Санкт-Петербург,КОЛПИНО,ул. Пролетарская, д. 60, лит. А;59.741259;30.565238
Санкт-Петербург г.,ул.Бухарестская, д 122;59.844855;30.408273
Санкт-Петербург г.,ул. Софийская, д. 28;59.875242;30.402799
Санкт-Петербург г.,Большой проспект П.С., д. 6-8;59.953385;30.291624
Санкт-Петербург г.,Товарищеский, 20;59.915076;30.486371
Санкт-Петербург г.,ул. Чудновского, д. 10;59.92479;30.475801
Санкт-Петербург г.,ул. Дыбенко , 20;59.90458;30.472287
Санкт-Петербург г.,Ланское шоссе, 43;59.993457;30.314364
Санкт-Петербург г.,шоссе Революции д.31;59.959033;30.427902
Санкт-Петербург г.,Гражданскеий проспект, д. 92, корп. 1, лит. А;60.019097;30.402753
Ленинградская область,Сосновый Бор г.,Сибирская ул., д.7;59.89542;29.09177
Ленинградская область,Сосновый Бор г.,Солнечная ул., д.28;59.90691;29.095273
Ленинградская область,Сосновый Бор г.,Больничный городок, д.3/13;59.898822;29.094933
Ленинградская область,Сосновый Бор г.,Героев пр., д.74;59.905003;29.074956
Ленинградская область,Лебяжье п.,Приморская ул., д.75;59.961679;29.418737
Ленинградская область,Сосновый Бор г.,Солнечная ул., д. 24;59.905836;29.092632
Ленинградская область,Сосновый Бор г.,Героев пр., д. 49;59.910365;29.086389
Санкт-Петербург г.,Стачек пр., д.96;59.865764;30.26165
Санкт-Петербург г.,Гражданский пр., д.117;60.033154;30.419018
Санкт-Петербург г.,Зорге ул, д.4, корп. 2;59.851105;30.182933
Ленинградская область,БОЛЬШАЯ ИЖОРА,Приморское шоссе, д.68;59.945951;29.567033
Санкт-Петербург г.,проспект Авиаконструкторов, д. 2, лит. А, пом. 29-Н;60.009319;30.246853
Санкт-Петербург г.,ул. Генерала Симоняка, д. 14, литера А, пом. 8-Н;59.827066;30.205426
Санкт-Петербург г.,ул. Осипенко, д. 2, литера А, пом. 12-Н;59.945747;30.483548
Ленинградская область,Сосновый Бор г.,ул. Парковая, 8;59.909612;29.079382
Санкт-Петербург г.,Лыжный переулок, д.2;59.99652;30.201341
Ленинградская область,Сланцы г.,ул. Ленина, д.27 (ГМ Магнит);59.118784;28.100364
Санкт-Петербург г.,ул.Белы Куна, д.3 ПРИЗМА ТЦ Международный;59.870136;30.379214
Санкт-Петербург г.,Новоизмайловский пр. д.3;59.872791;30.304568
Санкт-Петербург г.,Лиговский пр. 274;59.892648;30.323253
Ленинградская область,Бугры с.,117 км. КАД,  стр. 1, гипермаркет АШАН, пом. А9;60.091111;30.379722
Ленинградская область,Кудрово д.,Мурманское шоссе, 12 км., стр. 1А, АШАН , пом. А5;59.893998;30.514372
Санкт-Петербург г.,Дачный проспект, дом 19, корпус 1, литера А, помещение 1-Н;59.840835;30.255789
Санкт-Петербург г.,ул Партизана Германа, д 14/117, литера А, пом 10-Н;59.83481;30.176938
Санкт-Петербург г.,ул. Бухарестская, дом 144, литера А, пом 5-Н;59.833905;30.419045
Санкт-Петербург г.,проспект Энгельса  д. 139/21, литера А, пом 80-Н;60.052034;30.335966
Санкт-Петербург г.,проспект Ветеранов, дом 143, корпус 1, литера А, помещение 37-Н;59.83584;30.141936
Санкт-Петербург,Парголово пос.,улица Михаила Дудина, дом 6, корпус 1;60.066727;30.337661
Санкт-Петербург г.,Комендантский проспект, дом 69, строение 1, помещение 14-Н (пом.№1 и часть пом.№2);60.040164;30.223114
Санкт-Петербург г.,Липовая аллея, дом 15, литера А, помещение 15-Н;59.986632;30.256858
Санкт-Петербург г.,Смольный проспект, дом 17, строение 1, помещение 44-Н;59.943891;30.393411
Санкт-Петербург г.,проспект Ветеранов, дом 171, корпус 5, строение 1, помещение 323-Н;59.841975;30.113127
Санкт-Петербург г.,г.Санкт-Петербург, Ковалевская ул.,д.26 стр.1, помещение 137-Н;59.979509;30.512042
Санкт-Петербург г.,Ленинский проспект, дом 92, корпус 1, литера А, помещение 51-Н;59.854725;30.212444
Санкт-Петербург г.,Смоленская улица, дом 18, литера А, помещение 155-Н;59.904667;30.325236
Санкт-Петербург г.,проспект Непокоренных, дом 6, корпус 1, литера А, помещение 47-Н;59.997825;30.370412
Санкт-Петербург г.,пр-кт Луначарского, д.54, литера А, помещение 5-Н;60.043198;30.334777
Санкт-Петербург г.,ул.Варшавская, д.23, корп.3, литера А, пом.27-Н;59.867338;30.31305
Санкт-Петербург г.,улица Димитрова, дом 22, корпус 3, литера А;59.850838;30.394481
Санкт-Петербург г.,Советский проспект, дом 36, корпус 1, строение 1, помещение 22-Н;59.825868;30.553967
Санкт-Петербург г.,Комендантский проспект, дом 64, корпус 1, строение 1, помещение 54-Н;60.038766;30.221168
Санкт-Петербург г.,Комендантский проспект, дом 58, корпус 1, строение 1, помещение 12-Н;60.033265;30.22804
Санкт-Петербург г.,ул.Большая Пороховская, д.13, литера А, пом.11-Н;59.953434;30.412951
Санкт-Петербург г.,проспект Косыгина, д.7, корп.1, литера А, пом.6-Н;59.94179;30.468429
Санкт-Петербург г.,ул.Плесецкая, дом 20, к. 1, стр. 1, помещение 35-Н;60.037498;30.227573
Санкт-Петербург г.,Вилькицкий бульвар, д. 4, стр. 1,помещение 16-Н;59.939023;30.201479
Санкт-Петербург г.,ул. Доблести, дом 17, к. 1, стр. 1, ч.пом.1Н;59.859759;30.174967
Санкт-Петербург г.,просп. Наставников, д. 8, к. 2, литера А, пом. 4-Н;59.938878;30.486307
Санкт-Петербург г.,ул. Зины Портновой  д.32;59.852276;30.256962
Санкт-Петербург г.,Новочеркасский пр., д. 32;59.927539;30.413627
Санкт-Петербург г.,пр. Медиков, д. 10, к. 1;59.974874;30.316569
Санкт-Петербург г.,Октябрьская наб., д. 90, к. 5;59.872597;30.472139
Санкт-Петербург г.,ул. Ярослава Гашека, д. 9, к. 1, лит. А, пом. 27Н;59.831341;30.387862
Санкт-Петербург г.,Гражданский проспект, д. 4, корпус 1, лит. А;59.996922;30.380612
Санкт-Петербург г.,проспект Пятилеток, д. 10, корп. 1, лит.А, пом. 1Н;59.922436;30.457182
Санкт-Петербург г.,проспект Просвещения, д. 48, корп. 1, лит.А;60.049889;30.354061
Санкт-Петербург г.,проспект Науки, д. 14, корп.1, лит.А, пом. 43Н;60.012381;30.402131
Санкт-Петербург г.,Шуваловский пр., д. 40, корп. 2, литера А, пом. 1-Н;60.02944;30.245369
Санкт-Петербург г.,г. Сестрорецк, ул. Володарского, д. 4/2, литА, пом. 4-Н;60.09606;29.972097
Санкт-Петербург г.,пр. Стачек, д. 73, лит. А;59.868371;30.259666
Санкт-Петербург г.,ул. Садовая, 33;59.928287;30.320638
Санкт-Петербург г.,линия 8-я В.О., д. 45/34, литера А, пом. 21-Н;59.942038;30.276872
Санкт-Петербург г.,ул. Железноводская, д. 68, лит. А, пом. 9-Н;59.949177;30.234364
Саратовская область,Саратов г.,Московское шоссе, д.29;51.599322;45.925021
Саратовская область,Саратов г.,Чернышевского ул., д.180;51.528536;46.051154
Саратовская область,Саратов г.,Клочкова ул., д.9А;51.525045;45.977986
Саратовская область,Саратов г.,Мичурина ул., д.58/Чапаева, д.39;51.527886;46.017674
Саратовская область,Саратов г.,Куприянова ул., д.7;51.584618;45.973144
Саратовская область,Саратов г.,Строителей пр-т., д.14;51.589464;45.968239
Саратовская область,Саратов г.,Рабочая ул., д.85;51.526811;46.013829
Саратовская область,Балаково г., ул. Трнавская, д.1;52.020658;47.821599
Саратовская область,Вольск г.,ул. Ленина, д.50А;52.04138;47.382655
Саратовская область,Саратов г.,ул.Вольский тракт, д.2;51.621449;45.972443
Саратовская область,Балаково г.,ул.Ленина, д.121;52.023767;47.783232
Саратовская область,Энгельс г.,ул. Трудовая, 12/1;51.498168;46.094691
Саратовская область,Саратов г.,ул. Танкистов, д.1;51.546939;46.014664
Саратовская область,Балаково г.,ул. Пролетарская, 50/1;52.039281;47.780626
Саратовская область,Балаково г.,ул. Комарова, д. 135;52.00578;47.789071
Саратовская область,Саратов г.,пл. Орджоникидзе Г.К., д.1;51.501224;45.944012
Саратовская область,Саратов г.,ул. Блинова, д.50;51.598304;46.003696
Саратовская область,Саратов г.,ул. Усть - Курдюмская , здание 73;51.582251;46.104181
Саратовская область,Балаково г.,ул. Комарова, 117;52.0066;47.7954
Саратовская область,Энгельс г.,ул. Химиков, 1,стр.5;51.467435;46.158068
Саратовская область,Саратов г.,3-я дачная, ТАУ галерея;51.5774;45.9735
Саратовская область,Саратов г.,ул. Тархова, здание № 48;51.6085;46.0131
Саратовская область,Саратов г.,ул. Б.Горная, д. 310А;51.54671;46.017889
Саратовская область,Энгельс г.,ул. Красноярская, д.5;51.498061;46.092521
Саратовская область,Саратов г.,ул. Крымская, д. 13;51.489426;45.921787
Саратовская область,Саратов г.,ул. Новоузенская, д. 63/65;51.525611;45.999644
Саратовская область,Саратов г.,ул. Чернышевского, д. 143;51.521997;46.028265
Саратовская область,Саратов г.,ул. Московская, д. 169;51.542055;45.99668
Саратовская область,Саратов г.,пр-т Строителей, д. 36;51.599457;45.969039
Саратовская область,Саратов г.,ул. 2-я Садовая,д.106/137;51.531356;45.982401
Саратовская область,Саратов г.,ул.Чернышевского,д.4;51.508545;45.980977
Саратовская область,Саратов г.,ул.Люкшина.д.5;51.5315;46.017737
Саратовская область,Саратов г.,ул. им. Чернышевского Н.Г., д.189;51.525992;46.043195
Саратовская область,Саратов г.,проспект имени 50 лет Октября, 63;51.566085;45.986826
Саратовская область,Энгельс г.,улица Тельмана, 25;51.48765;46.125381
Саратовская область,Балаково г.,ул.Ленина, д.91;52.030787;47.783339
Саратовская область,Саратов г.,ул. Верхняя, здание 17 Д, пом.1 ;51.510552;45.9781
Саратовская область,Саратов г.,ул.Огородная, д.138;51.508136;45.938649
Саратовская область,Саратов г.,проспект Энтузиастов, 7;51.500641;45.941128
Саратовская область,Саратов г.,ул.им.Слонова И.А., д.1;51.532851;46.005124
Саратовская область,Саратов г.,ул.Вольская, д.9, пом.1;51.520946;46.019183
Саратовская область,Саратов г.,ул.Московская, д.152, пом.1;51.538952;46.017683
Саратовская область,Саратов г.,ул. им. Радищева А.Н. , дом 4/6;51.523796;46.031508
Саратовская область,Саратов г.,ул. Рабочая, дом 51В;51.526026;46.017431
Саратовская область,Саратов г.,ул. Тулупная, дом 1;51.529474;46.05284
Саратовская область,Саратов г.,пл. им Ленина В.И., д. 1;51.579716;45.970055
Саратовская область,Саратов г.,площадь Ильинская, д. № 2-Д;51.520719;46.014305
Саратовская область,Саратов г.,ул. им. Лисина С.П., д. 13, пом.2;51.60315;46.022079
Саратовская область,Саратов г.,ул Бахметьевская, д. 49;51.525376;46.011969
Саратовская область,Саратов г.,ул. Московская, д 156А;51.539217;46.012073
Саратовская область,Саратов г.,ул. им. Зарубина В.С., д. 97;51.541568;46.014206
Сахалинская область,Южно-Сахалинск г.,ул. Сахалинская, 154-Б;46.962888;142.71101
Сахалинская область,Южно-Сахалинск г.,ул. Поповича, д. 67/17;46.952284;142.735678
Сахалинская область,Южно-Сахалинск г.,ул. Тихоокеанская, д. 22/31;46.957131;142.747769
Сахалинская область,Южно-Сахалинск г.,ул. Ленина, д. 13/1;46.97676;142.723883
Сахалинская область,Южно-Сахалинск г.,ул. Ленина, д. 213;46.954689;142.730917
Сахалинская область,Южно-Сахалинск г.,ул. Амурская, д. 29, помещение 60;46.961436;142.731052
Сахалинская область,Южно-Сахалинск г.,проспект Мира, д. 306;46.93603;142.744086
Сахалинская область,Анива г.,ул. Ленина, д. 44/16;46.720291;142.519175
Сахалинская область,Дальнее с.,ул. Московская (торговый павильон Аптека);46.988048;142.672509
Сахалинская область,Южно-Сахалинск г.,ул. Ленина, д. 164, пом. 18;46.965409;142.727935
Севастополь г.,ул. Семипалатинская, 2Б;44.5945;33.5534
Севастополь г.,ул. Борисова, д. 9;44.5863;33.4459
Севастополь г.,ул. Вакуленчука, 20;44.5926;33.4855
Севастополь г.,ул. Проспект Октябрьской Революции, 24;44.592422;33.455678
Севастополь г.,ул. Большая Морская, д. 35/ул. Суворова, д. 39;44.604;33.5236
Севастополь г.,ул. Колобова, 35/2;44.5847;33.465
Севастополь г.,пр. Гагарина, 11-В;44.5997;33.4873
Севастополь г.,ул. Адмирала Юмашева, 25-А/2;44.591954;33.46511
Севастополь г.,пр-кт Героев Сталинграда, д. 67, помещение 3;44.593725;33.447251
Севастополь г.,пр-т Октябрьской Революции, 32В;44.591389;33.458022
Севастополь г.,ул. Ковпака, 3;44.588121;33.512451
Севастополь г.,пр-кт Генерала Острякова, д. 69а;44.572096;33.523033
Севастополь г.,ул. Михайлова Борисова, 7-А;44.58167;33.442374
Севастополь г.,ул. Пожарова, д.22;44.603616;33.504438
Севастополь г.,пр-кт Героев Сталинграда, д. 27;44.584539;33.437675
Севастополь г.,пр-кт Октябрьской Революции, д.38/12;44.590458;33.459127
Севастополь г.,пл. Кролевецкого, д.1;44.633219;33.541206
Севастополь г.,ул. Шевченко Тараса, д. 19-В;44.5793;33.46034
Севастополь г.,ул.Адмирала Фадеева, 1;44.596582;33.459262
Севастополь г.,ул.Вакуленчука, д.29/2;44.588725;33.489796
Севастополь г.,ул.Богданова, д.15;44.637382;33.545967
Севастополь г.,ул.Богданова, д.22;44.635702;33.549534
Севастополь г.,ул. Маринеско А., д.№27/ул. Шевченко Т., д.№46;44.573284;33.457438
Севастополь г.,ул. Челнокова, 19;44.591671;33.434307
Севастополь г.,Казачья бухта, д.11;44.567466;33.417454
Севастополь г.,пр-кт Победы, д. 44/2, пом. 28;44.58703;33.559649
Севастополь г.,ул. Ерошенко, д.6;44.601004;33.49091
Смоленская область,Смоленск г.,;0.0;0.0
Смоленская область,Смоленск г.,ул. 25 сентября, д. 35А, ТЦ "Макси";54.769098;32.081741
Смоленская область,Смоленск г.,проспект Гагарина, д.1;54.777152;32.050533
Смоленская область,Смоленск г.,ул.Багратиона, д.8/1;54.777356;32.02386
Смоленская область,Смоленск г.,ул.Рыленкова, д.18;54.761344;32.097076
Смоленская область,Смоленск г.,ул.Твардовского, д.15;54.777668;32.064181
Смоленская область,Смоленск г.,ул.Николаева, д.42;54.770006;32.021221
Смоленская область,Смоленск г.,ул.Тенишевой, д.6;54.775969;32.05326
Тамбовская область,Тамбов г.,ул. Чичерина/Мичуринская, 27/211;52.766364;41.396821
Тамбовская область,Тамбов г.,ул.Советская, д.194-2;52.75455;41.447046
Тамбовская область,Котовск г.,ул. Кирова, д. 17;52.5904;41.5021
Тамбовская область,Мичуринск г.,ул. Интернациональная, д. 97А;52.8875;40.512
Тамбовская область,Мичуринск г.,Липецкое ш., в районе МУЗ "Мичуринский родильный дом";52.892;40.4646
Тамбовская область,Мичуринск г.,ул. Лаврова, Мичуринск-Уральский ОАО "РЖД"(больница-д.242);52.904245;40.468439
Тамбовская область,Моршанск г.,ул. Интернациональная, д. 45;53.443617;41.810351
Тамбовская область,Моршанск г.,ул. Куйбышева, д. 58, пом. 79;53.442179;41.768103
Тамбовская область,Моршанск г.,ул. Гражданская, д. 105Б;53.441579;41.800964
Тамбовская область,Тамбов г.,ул.Мичуринская, д.191в;52.760801;41.403289
Тамбовская область,Тамбов г.,ул.Интернациональная/ул.Базарная, д.50/106, 18а;52.72003;41.444665
Тамбовская область,РАССКАЗОВО,ул. Пушкина, д. 2б, помещение № 5;52.654629;41.875281
Тверская область,Тверь г.,Можайского ул., д.60/2;56.818846;35.900156
Тверская область,Тверь г.,П.Савельевой ул., д. 27;56.882522;35.841436
Тверская область,Тверь г.,Радищева  б-р., д.40;56.857029;35.910438
Тверская область,Тверь г.,Калинина пр-т., д.14;56.855772;35.870771
Тверская область,Тверь г.,Калинина пр-т., д.15, стр.1, бокс 59;56.85474;35.868458
Тверская область,Тверь г., С.Перовской ул., д26;56.858513;35.88501
Тверская область,Тверь г.,Горького ул., д.186;56.870971;35.881677
Тверская область,Вышний Волочек г.,Казанский пр-т, д.129;57.596402;34.561198
Тверская область,Тверь г.,Победы, пр-т  д.14;56.84546;35.914331
Тверская область,Тверь г.,М. Конева, ул. д. 12. к.1;56.84773;35.837345
Тверская область,Тверь г.,Хромова ул, д. 25;56.882624;35.855275
Тверская область,Конаково г.,ул. Энергетиков, м-н "Магнит" , район Районной Поликлиники ;56.713528;36.779543
Тверская область,Бежецк г.,ул. Кашинская, д. 4;57.780258;36.69246
Тверская область,Тверь г.,ул. Королева, д.7;56.82572;35.910414
Тверская область,Вышний Волочек г.,Казанский проспект, д. 86;57.593595;34.560264
Тверская область,Осташков г.,Ленинский пр-кт, д. 148;57.144875;33.111255
Тверская область,ЛИХОСЛАВЛЬ,ул.Первомаская, д.29;57.126695;35.456334
Тверская область,Удомля г.,пр. Курчатова, д. 7;57.869901;35.007311
Тверская область,Торжок г.,ул. Дзержинского, д.72;57.042792;34.969231
Тверская область,Тверь г.,пр-т Тверской, д.2;56.853011;35.907728
Тверская область,Осташков г.,ул.Рабочая ,д.11а;57.155679;33.095193
Тверская область,Осташков г.,Нп.Микрорайон,д.5 "б";57.141882;33.117614
Тверская область,Конаково г.,ул.Маяковского, д.5;56.695003;36.77294
Тверская область,Тверь г.,пр-т Комсомольский, д.11;56.871173;35.912669
Тверская область,Кимры г.,ул. 60 лет Октября, д.3;56.812305;37.346694
Тверская область,Торжок г.,ул.Красноармейская, д.30;57.033615;34.968539
Тверская область,Тверь г.,ул.Псковская, д.2, нежилое помещение XI;56.8154;35.888459
Тверская область,Торжок г.,Ленинградское шоссе, д.81Б;57.070466;34.984202
Тверская область,Бурашево с.,ул. Лесная, д. 55;56.7287;35.8811
Тверская область,Тверь г.,пр. Победы, д. 38/45;56.8409;35.9264
Тверская область,Тверь г.,ул. Бобкова, д. 28, корп. 1;56.8506;35.8278
Тверская область,Осташков г.,пер. Панфилова, 4а.;57.150827;33.107248
Тверская область,Осташков г.,Микрорайон, д.5;57.145739;33.111632
Томская область,Томск г.,пр. Мира, 30;56.512265;84.971346
Томская область,Томск г.,пр. Комсомольский, 13Б;56.488517;84.978506
Томская область,Северск г.,ул. Первомайская, д. 5;56.6073;84.8596
Томская область,Стрежевой г.,пл. Буровиковой, д.2;60.727495;77.596537
Томская область,Стрежевой г.,ул. Коммунальная, д. 53, стр. 3;60.728448;77.580956
Томская область,Стрежевой г.,ул. Молодежная, д. 8;60.738325;77.601619
Томская область,Стрежевой г.,Микрорайон 4, д. 440;60.733639;77.609722
Томская область,Стрежевой г.,2мкр., д.240/1;60.726218;77.606742
Томская область,Стрежевой г.,3мкр., д.308а;60.729883;77.61861
Тульская область,Тула г.,Красноармейский пр-т., д.29;54.198124;37.58588
Тульская область,Тула г.,Хлебная пл., д.8;54.186231;37.619144
Тульская область,Тула г.,Бундурина ул., д.38;54.186303;37.599363
Тульская область,Тула г.,Фрунзе ул., д.6;54.196443;37.590036
Тульская область,Тула г.,Плеханова ул., д.56;54.199122;37.645025
Тульская область,Тула г.,Красноармейский пр-т, д.13;54.197078;37.599795
Тульская область,Алексин г.,Генерала Короткова ул., д.2;54.509099;37.120103
Тульская область,Тула г.,Ленина пр-т/Гоголевская ул., д. 42/58;54.186005;37.609137
Тульская область,Тула г.,ул.Октябрьская, д.9;54.206232;37.619387
Тульская область,Новомосковск,ул. Трудовые резервы, д.33-б;54.013808;38.2867
Тульская область,Тула г.,ул. Советская, д. 23;54.194992;37.612533
Тульская область,Алексин г.,ул. Тульская, д. 131;54.5101;37.1148
Тульская область,Алексин г.,ул. Тульская, д. 132;54.5089;37.1128
Тульская область,Новомосковск,ул. Комсомольская, д. 6а;54.010231;38.278714
Тульская область,Новомосковск,ул. Трудовые резервы, д. 71;54.031507;38.280278
Тульская область,Ефремов г.,ул. Ленина, д. 35;53.1457;38.115823
